timestamp,phase,process_cpu_percent,system_cpu_percent,process_ram_mb,system_ram_percent,available_ram_mb,gpu_utilization_percent,gpu_memory_used_mb,gpu_memory_total_mb
2026-06-17T08:45:21.224971+00:00,preprocessing,0.0,0.0,983.49609375,52.6,15468.7109375,11.0,3112.94921875,8188.0
2026-06-17T08:45:21.245393+00:00,preprocessing,50.4,4.2,980.0078125,52.5,15471.76953125,11.0,3112.94921875,8188.0
2026-06-17T08:45:21.249489+00:00,classical_svm_grid_search,0.0,0.0,980.015625,52.5,15471.7734375,11.0,3112.94921875,8188.0
2026-06-17T08:45:22.262070+00:00,classical_svm_grid_search,96.9,5.3,965.1015625,52.5,15489.29296875,28.0,3099.75390625,8188.0
2026-06-17T08:45:22.630570+00:00,classical_svm_grid_search,104.5,6.3,965.17578125,52.5,15489.7578125,21.0,3099.75390625,8188.0
2026-06-17T08:45:22.656793+00:00,classical_svm_final_training,0.0,0.0,965.49609375,52.5,15489.46875,21.0,3099.75390625,8188.0
2026-06-17T08:45:22.659026+00:00,classical_svm_final_training,0.0,0.0,965.52734375,52.5,15489.48828125,21.0,3099.75390625,8188.0
2026-06-17T08:45:22.660595+00:00,final_evaluation,0.0,0.0,965.51171875,52.5,15489.48828125,21.0,3099.75390625,8188.0
2026-06-17T08:45:22.661629+00:00,final_evaluation,0.0,0.0,965.515625,52.5,15489.51171875,21.0,3099.75390625,8188.0
2026-06-17T08:45:22.695592+00:00,qsvm_optuna_search,0.0,0.0,965.66796875,52.5,15489.12109375,21.0,3099.75390625,8188.0
2026-06-17T08:45:23.707803+00:00,qsvm_optuna_search,98.4,0.0,965.36328125,52.7,15435.80859375,22.0,3099.75390625,8188.0
2026-06-17T08:45:24.748140+00:00,qsvm_optuna_search,100.1,8.4,963.65234375,52.7,15420.96875,18.0,3099.62890625,8188.0
2026-06-17T08:45:25.758858+00:00,qsvm_optuna_search,100.0,7.1,961.65625,52.5,15487.77734375,16.0,3097.69140625,8188.0
2026-06-17T08:45:26.770257+00:00,qsvm_optuna_search,98.4,6.1,961.66015625,52.5,15492.1328125,9.0,3097.37890625,8188.0
2026-06-17T08:45:27.780544+00:00,qsvm_optuna_search,95.1,6.6,961.66015625,52.5,15493.09375,2.0,3097.37890625,8188.0
2026-06-17T08:45:28.790429+00:00,qsvm_optuna_search,100.1,5.2,961.6640625,52.5,15497.96484375,6.0,3097.37890625,8188.0
2026-06-17T08:45:29.797190+00:00,qsvm_optuna_search,98.3,5.1,961.6640625,52.5,15492.890625,2.0,3097.37890625,8188.0
2026-06-17T08:45:30.806719+00:00,qsvm_optuna_search,99.9,4.4,961.6640625,52.5,15496.640625,6.0,3077.87890625,8188.0
2026-06-17T08:45:31.844251+00:00,qsvm_optuna_search,96.7,5.5,961.6796875,52.5,15489.34375,3.0,3077.87890625,8188.0
2026-06-17T08:45:32.850527+00:00,qsvm_optuna_search,101.7,5.3,961.6796875,52.5,15495.93359375,6.0,3077.87890625,8188.0
2026-06-17T08:45:33.865119+00:00,qsvm_optuna_search,98.4,6.5,961.7265625,52.5,15496.98828125,6.0,3077.87890625,8188.0
2026-06-17T08:45:34.878134+00:00,qsvm_optuna_search,93.5,6.8,961.734375,52.5,15499.015625,7.0,3077.87890625,8188.0
2026-06-17T08:45:35.901260+00:00,qsvm_optuna_search,100.0,4.6,961.78125,52.5,15492.8984375,6.0,3077.87890625,8188.0
2026-06-17T08:45:36.925330+00:00,qsvm_optuna_search,96.9,5.8,961.82421875,52.5,15498.296875,2.0,3077.87890625,8188.0
2026-06-17T08:45:37.960189+00:00,qsvm_optuna_search,96.8,6.6,961.82421875,52.5,15492.65625,7.0,3077.87890625,8188.0
2026-06-17T08:45:39.012845+00:00,qsvm_optuna_search,98.4,5.8,962.6328125,52.5,15492.31640625,2.0,3077.87890625,8188.0
2026-06-17T08:45:40.061393+00:00,qsvm_optuna_search,100.0,4.7,963.3828125,52.5,15490.328125,6.0,3077.87890625,8188.0
2026-06-17T08:45:41.114607+00:00,qsvm_optuna_search,109.0,4.9,964.8046875,52.5,15489.64453125,3.0,3077.87890625,8188.0
2026-06-17T08:45:42.130775+00:00,qsvm_optuna_search,100.5,5.1,964.96875,52.4,15522.04296875,7.0,3098.81640625,8188.0
2026-06-17T08:45:43.156907+00:00,qsvm_optuna_search,99.5,8.2,964.96875,52.4,15523.87890625,22.0,3099.25390625,8188.0
2026-06-17T08:45:44.177860+00:00,qsvm_optuna_search,99.9,5.2,964.96875,52.4,15518.20703125,19.0,3099.25390625,8188.0
2026-06-17T08:45:45.200625+00:00,qsvm_optuna_search,89.6,5.5,964.96875,52.4,15519.5390625,20.0,3099.12890625,8188.0
2026-06-17T08:45:46.219543+00:00,qsvm_optuna_search,100.2,5.7,964.96875,52.4,15522.66796875,14.0,3097.12890625,8188.0
2026-06-17T08:45:47.230706+00:00,qsvm_optuna_search,100.2,5.2,964.96875,52.4,15525.69921875,19.0,3097.12890625,8188.0
2026-06-17T08:45:48.254291+00:00,qsvm_optuna_search,89.3,6.8,964.9765625,52.4,15529.140625,2.0,3099.25390625,8188.0
2026-06-17T08:45:49.268242+00:00,qsvm_optuna_search,99.7,4.2,965.01171875,52.4,15528.93359375,20.0,3099.12890625,8188.0
2026-06-17T08:45:50.294227+00:00,qsvm_optuna_search,99.9,5.5,965.01171875,52.4,15528.5703125,19.0,3099.31640625,8188.0
2026-06-17T08:45:51.332170+00:00,qsvm_optuna_search,99.9,6.2,965.01171875,52.4,15517.484375,30.0,3096.94140625,8188.0
2026-06-17T08:45:52.350869+00:00,qsvm_optuna_search,100.2,5.9,965.01171875,52.6,15451.6796875,19.0,3160.03125,8188.0
2026-06-17T08:45:53.390417+00:00,qsvm_optuna_search,100.0,10.6,965.0546875,52.9,15371.8984375,2.0,3189.7421875,8188.0
