timestamp,phase,process_cpu_percent,system_cpu_percent,process_ram_mb,system_ram_percent,available_ram_mb,gpu_utilization_percent,gpu_memory_used_mb,gpu_memory_total_mb
2026-06-26T17:23:53.110086+00:00,preprocessing,0.0,0.0,212.55859375,16.6,13261.11328125,2.0,2535.65234375,8188.0
2026-06-26T17:23:53.126681+00:00,preprocessing,60.2,4.3,214.30859375,16.6,13260.62109375,2.0,2535.65234375,8188.0
2026-06-26T17:23:53.129571+00:00,classical_svm_grid_search,0.0,0.0,214.30859375,16.6,13260.62109375,2.0,2535.65234375,8188.0
2026-06-26T17:23:54.132931+00:00,classical_svm_grid_search,159.5,5.4,222.18359375,16.7,13254.25,6.0,2535.65234375,8188.0
2026-06-26T17:23:55.271731+00:00,classical_svm_grid_search,117.7,4.3,223.49609375,16.7,13252.7734375,4.0,2535.65234375,8188.0
2026-06-26T17:23:56.340323+00:00,classical_svm_grid_search,116.0,4.4,224.37109375,16.7,13253.078125,2.0,2535.65234375,8188.0
2026-06-26T17:23:57.448172+00:00,classical_svm_grid_search,119.1,4.1,224.58984375,16.7,13252.5859375,0.0,2535.65234375,8188.0
2026-06-26T17:23:58.516411+00:00,classical_svm_grid_search,118.9,4.2,224.58984375,16.7,13251.84765625,0.0,2535.65234375,8188.0
2026-06-26T17:23:59.371881+00:00,classical_svm_grid_search,113.4,4.5,225.02734375,16.7,13251.3828125,4.0,2535.65234375,8188.0
2026-06-26T17:23:59.376685+00:00,classical_svm_final_training,0.0,0.0,225.24609375,16.7,13251.3828125,4.0,2535.65234375,8188.0
2026-06-26T17:23:59.382801+00:00,classical_svm_final_training,0.0,0.0,225.24609375,16.7,13251.3828125,4.0,2535.65234375,8188.0
2026-06-26T17:23:59.384893+00:00,final_evaluation,0.0,0.0,225.24609375,16.7,13251.3828125,4.0,2535.65234375,8188.0
2026-06-26T17:23:59.387622+00:00,final_evaluation,0.0,0.0,225.24609375,16.7,13251.3828125,4.0,2535.65234375,8188.0
2026-06-26T17:24:00.535205+00:00,qsvm_optuna_search,0.0,0.0,552.67578125,18.1,13019.4296875,7.0,2690.35546875,8188.0
2026-06-26T17:24:01.541322+00:00,qsvm_optuna_search,95.5,3.4,553.55078125,18.2,13017.22265625,5.0,2724.35546875,8188.0
2026-06-26T17:24:02.660569+00:00,qsvm_optuna_search,129.8,3.6,553.55078125,18.2,13017.22265625,5.0,2724.35546875,8188.0
2026-06-26T17:24:03.759084+00:00,qsvm_optuna_search,99.2,3.6,553.55078125,18.2,13017.22265625,5.0,2724.35546875,8188.0
2026-06-26T17:24:04.831827+00:00,qsvm_optuna_search,100.7,3.6,553.55078125,18.2,13017.22265625,4.0,2724.35546875,8188.0
2026-06-26T17:24:05.915478+00:00,qsvm_optuna_search,99.7,3.7,553.55078125,18.2,13016.65625,5.0,2724.35546875,8188.0
2026-06-26T17:24:06.978484+00:00,qsvm_optuna_search,98.8,3.8,553.55078125,18.2,13017.3984375,9.0,2724.35546875,8188.0
2026-06-26T17:24:08.056023+00:00,qsvm_optuna_search,98.4,3.6,553.55078125,18.2,13017.3984375,10.0,2724.35546875,8188.0
2026-06-26T17:24:09.151567+00:00,qsvm_optuna_search,99.6,3.6,553.55078125,18.1,13018.58203125,14.0,2724.35546875,8188.0
2026-06-26T17:24:10.209401+00:00,qsvm_optuna_search,102.2,3.6,553.55078125,18.1,13018.58203125,20.0,2724.35546875,8188.0
2026-06-26T17:24:11.309864+00:00,qsvm_optuna_search,99.0,3.8,553.55078125,18.1,13020.015625,28.0,2724.35546875,8188.0
2026-06-26T17:24:12.373520+00:00,qsvm_optuna_search,98.2,3.6,553.55078125,18.1,13020.015625,24.0,2724.35546875,8188.0
2026-06-26T17:24:13.462656+00:00,qsvm_optuna_search,100.7,3.6,553.55078125,18.1,13019.6875,19.0,2724.35546875,8188.0
2026-06-26T17:24:14.540751+00:00,qsvm_optuna_search,99.8,3.6,553.55078125,18.1,13019.6875,17.0,2724.35546875,8188.0
2026-06-26T17:24:15.669232+00:00,qsvm_optuna_search,100.9,3.6,553.55078125,18.1,13019.6875,19.0,2724.35546875,8188.0
2026-06-26T17:24:16.748360+00:00,qsvm_optuna_search,100.1,3.7,553.55078125,18.1,13018.44140625,17.0,2724.35546875,8188.0
2026-06-26T17:24:17.859356+00:00,qsvm_optuna_search,99.9,3.6,553.55078125,18.1,13019.30859375,18.0,2724.35546875,8188.0
2026-06-26T17:24:18.923131+00:00,qsvm_optuna_search,193.4,3.6,553.55078125,18.1,13019.30859375,18.0,2724.35546875,8188.0
2026-06-26T17:24:19.971324+00:00,qsvm_optuna_search,101.1,3.6,553.55078125,18.1,13019.30859375,18.0,2724.35546875,8188.0
2026-06-26T17:24:21.060463+00:00,qsvm_optuna_search,99.2,3.6,553.55078125,18.2,13014.38671875,17.0,2724.35546875,8188.0
