timestamp,phase,process_cpu_percent,system_cpu_percent,process_ram_mb,system_ram_percent,available_ram_mb,gpu_utilization_percent,gpu_memory_used_mb,gpu_memory_total_mb
2026-06-17T05:07:16.142877+00:00,preprocessing,0.0,0.0,700.18359375,68.5,10260.05859375,37.0,6956.90625,8188.0
2026-06-17T05:07:16.160022+00:00,preprocessing,104.2,2.4,700.72265625,68.5,10260.0703125,37.0,6957.15625,8188.0
2026-06-17T05:07:16.164021+00:00,classical_svm_grid_search,0.0,0.0,700.7265625,68.5,10260.08984375,37.0,6956.90625,8188.0
2026-06-17T05:07:17.180044+00:00,classical_svm_grid_search,98.4,0.0,700.8203125,68.5,10259.1640625,39.0,6963.15625,8188.0
2026-06-17T05:07:18.193657+00:00,classical_svm_grid_search,98.5,9.2,700.82421875,68.5,10260.3515625,40.0,6963.71875,8188.0
2026-06-17T05:07:18.600063+00:00,classical_svm_grid_search,92.4,8.6,700.82421875,68.5,10254.234375,40.0,6963.46875,8188.0
2026-06-17T05:07:18.604575+00:00,classical_svm_final_training,0.0,0.0,701.07421875,68.5,10254.05078125,40.0,6963.71875,8188.0
2026-06-17T05:07:18.606577+00:00,classical_svm_final_training,0.0,0.0,701.08984375,68.5,10254.0625,40.0,6963.71875,8188.0
2026-06-17T05:07:18.606577+00:00,final_evaluation,0.0,0.0,701.07421875,68.5,10254.0625,40.0,6963.71875,8188.0
2026-06-17T05:07:18.608080+00:00,final_evaluation,0.0,0.0,701.07421875,68.5,10254.0625,40.0,6963.71875,8188.0
2026-06-17T05:07:18.628665+00:00,qsvm_optuna_search,0.0,0.0,701.078125,68.5,10253.94140625,40.0,6963.71875,8188.0
2026-06-17T05:07:19.633839+00:00,qsvm_optuna_search,0.0,0.0,706.4921875,68.6,10222.8984375,38.0,6963.71875,8188.0
2026-06-17T05:07:20.668165+00:00,qsvm_optuna_search,0.0,12.0,706.4921875,68.7,10213.3046875,36.0,6963.40625,8188.0
2026-06-17T05:07:21.691265+00:00,qsvm_optuna_search,100.0,11.8,706.5625,68.6,10247.93359375,38.0,6963.65625,8188.0
2026-06-17T05:07:22.745461+00:00,qsvm_optuna_search,95.5,7.6,706.5625,68.5,10259.37890625,39.0,6963.65625,8188.0
2026-06-17T05:07:23.783370+00:00,qsvm_optuna_search,93.9,11.1,706.5625,68.6,10253.203125,37.0,6963.03125,8188.0
2026-06-17T05:07:24.801030+00:00,qsvm_optuna_search,101.6,8.5,706.5625,68.5,10270.46875,39.0,6963.03125,8188.0
2026-06-17T05:07:25.854844+00:00,qsvm_optuna_search,97.0,7.7,706.5625,68.6,10247.4453125,39.0,6962.78125,8188.0
2026-06-17T05:07:26.866399+00:00,qsvm_optuna_search,98.5,6.3,706.5625,68.5,10264.77734375,39.0,6962.53125,8188.0
2026-06-17T05:07:27.895292+00:00,qsvm_optuna_search,96.8,8.2,706.8125,68.5,10269.6015625,39.0,6962.78125,8188.0
2026-06-17T05:07:28.928193+00:00,qsvm_optuna_search,99.9,8.4,706.83984375,68.5,10273.7578125,40.0,6962.78125,8188.0
2026-06-17T05:07:29.969723+00:00,qsvm_optuna_search,98.4,6.4,706.890625,68.5,10278.76171875,38.0,6962.53125,8188.0
