timestamp,phase,process_cpu_percent,system_cpu_percent,process_ram_mb,system_ram_percent,available_ram_mb,gpu_utilization_percent,gpu_memory_used_mb,gpu_memory_total_mb
2026-06-26T16:49:52.663678+00:00,preprocessing,0.0,0.0,209.30078125,16.6,13264.8671875,2.0,2583.890625,8188.0
2026-06-26T16:49:52.684166+00:00,preprocessing,48.8,3.5,212.14453125,16.6,13264.65625,2.0,2583.890625,8188.0
2026-06-26T16:49:52.687258+00:00,classical_svm_grid_search,0.0,0.0,212.14453125,16.6,13264.1640625,2.0,2583.890625,8188.0
2026-06-26T16:49:53.698403+00:00,classical_svm_grid_search,112.7,3.8,218.26953125,16.6,13260.25,1.0,2583.890625,8188.0
2026-06-26T16:49:54.839396+00:00,classical_svm_grid_search,111.3,4.0,218.92578125,16.6,13259.01953125,2.0,2583.890625,8188.0
2026-06-26T16:49:55.940128+00:00,classical_svm_grid_search,112.7,4.2,219.58203125,16.7,13256.3671875,1.0,2583.890625,8188.0
2026-06-26T16:49:57.054418+00:00,classical_svm_grid_search,112.2,3.9,219.58203125,16.7,13256.1328125,0.0,2583.890625,8188.0
2026-06-26T16:49:58.208760+00:00,classical_svm_grid_search,113.5,4.0,219.58203125,16.7,13256.1328125,1.0,2583.890625,8188.0
2026-06-26T16:49:58.598436+00:00,classical_svm_grid_search,102.7,4.0,219.58203125,16.7,13255.421875,1.0,2583.890625,8188.0
2026-06-26T16:49:58.618058+00:00,classical_svm_final_training,0.0,0.0,220.01953125,16.7,13255.421875,1.0,2583.890625,8188.0
2026-06-26T16:49:58.622628+00:00,classical_svm_final_training,218.2,7.7,220.01953125,16.7,13255.421875,1.0,2583.890625,8188.0
2026-06-26T16:49:58.624446+00:00,final_evaluation,0.0,0.0,220.01953125,16.7,13255.421875,1.0,2583.890625,8188.0
2026-06-26T16:49:58.627363+00:00,final_evaluation,0.0,0.0,220.01953125,16.7,13255.421875,1.0,2583.890625,8188.0
2026-06-26T16:49:59.765055+00:00,qsvm_optuna_search,0.0,0.0,547.8671875,18.1,13022.3359375,2.0,2738.59375,8188.0
2026-06-26T16:50:00.781384+00:00,qsvm_optuna_search,96.5,2.3,548.5234375,18.1,13021.51953125,5.0,2772.59375,8188.0
